material_id,name,synonyms,material_type,category,subcategory,CAS,PubChem_CID,SMILES,InChIKey,supplier_or_grade_notes,route_suitability,regulatory_or_safety_notes,source_id,curation_status,confidence_score,notes,BCS_class,CMC_mM,HBA,HBD,HLB,ICH_class,MW,PDE_mg_day,TPSA,Tg_C,Tm_C,acid_base,aromatic_rings,avg_MW,boiling_point_C,cationic,charge_inducer,cloud_point_C,cryoprotectant,delta_D,delta_H,delta_P,density_g_ml,dielectric_constant,edge_activator,formal_charge,fusogenic,headgroup_area_nm2,hsp_radius,ionizable,logP,melting_point_C,molar_volume_cm3_mol,mucoadhesive,n_tails,pKa,pegylated,polarity_index,porous_carrier,rotatable_bonds,tail_carbons,tail_unsaturation,toxicity_penalty,vesicle_anchor,water_miscibility,water_solubility_mg_ml
POL_PEI_HIGH_MW,PEI high MW,,polymer,Polymer,cationic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,polyethylenimine,,,,,,,,,,,,,,43,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,35.83,1.0,,8.5,,,,,,,,,,
POL_HYALURONIC_ACID,Hyaluronic acid,,polymer,Polymer,anionic biopolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,3,,,1000000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_SODIUM_ALGINATE,Sodium alginate,,polymer,Polymer,anionic biopolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,3.5,,,200000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_DEXTRAN,Dextran,,polymer,Polymer,neutral biopolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,70000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_HEPARIN,Heparin,,polymer,Polymer,anionic biopolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,15000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_PECTIN,Pectin,,polymer,Polymer,anionic biopolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,3.5,,,100000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_EUDRAGIT_RS,Eudragit RS,,polymer,Polymer,acrylate copolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,permeable sustained-release,,,,,,,,,,65,,,,150000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,,,,,,,,,,,,,
POL_EUDRAGIT_RL,Eudragit RL,,polymer,Polymer,acrylate copolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,more permeable than RS,,,,,,,,,,60,,,,150000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,,,,,,,,,,,,,
POL_EUDRAGIT_L100,Eudragit L100,,polymer,Polymer,anionic acrylate copolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,enteric polymer,,,,,,,,,,110,,,,135000,,,1.0,,,18,10,8,,,,-1,,,9,,,,,,,6,,,,,,,,,,
POL_EUDRAGIT_S100,Eudragit S100,,polymer,Polymer,anionic acrylate copolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,colon-targeting enteric polymer,,,,,,,,,,160,,,,135000,,,1.0,,,18,10,8,,,,-1,,,9,,,,,,,7,,,,,,,,,,
POL_EUDRAGIT_E_PO,Eudragit E PO,,polymer,Polymer,cationic acrylate copolymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,soluble below pH ~5,,,,,,,,,,48,,,,47000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,,,6,,,,,,,,,,
POL_GELATIN,Gelatin,,polymer,Polymer,protein/natural polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,50000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_ALBUMIN_POLYMER_GRADE,Albumin polymer grade,,polymer,Polymer,protein/natural polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,66500,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_CASEIN,Casein,,polymer,Polymer,protein/natural polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,24000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_ZEIN,Zein,,polymer,Polymer,protein/natural polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,25000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_PEG_400_POLYMER_GRADE,PEG 400 polymer grade,,polymer,Polymer,hydrophilic polymer / co-solvent,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,distinct polymer-role row; same chemistry as PEG 400 solvent material,,,,,,,,,,-60,4,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
SEED_API002,Dexamethasone sodium phosphate,DSP,api,corticosteroid,glucocorticoid salt,2392-39-4,16961,,,,ocular;parenteral;pulmonary,Water-soluble prodrug salt,pubchem,seed-union,0.7,Unioned from bootstrap Python seed (not in Excel master).,3,,,,,,516.4,,,,,acid,,,,,,,,17.5,16.0,12.0,,,,,,,10.0,,-0.5,,330,,,1.9,,,,,,,,,,50
SEED_API008,Triamcinolone acetonide,TA,api,corticosteroid,glucocorticoid,76-25-5,6436,,,,topical;ocular;parenteral;pulmonary,Potent glucocorticoid,pubchem,seed-union,0.72,Unioned from bootstrap Python seed (not in Excel master).,2,,,,,,434.5,,,,,neutral,,,,,,,,17.9,9.0,8.0,,,,,,,8.5,,2.53,292,350,,,,,,,,,,,,,0.021
SEED_API017,Meloxicam,,api,nsaid,oxicam,71125-38-7,54677470,,,,oral;parenteral,Amphoteric NSAID,pubchem,seed-union,0.72,Unioned from bootstrap Python seed (not in Excel master).,2,,,,,,351.4,,,,,acid,,,,,,,,19.0,9.0,9.0,,,,,,,8.5,,3.43,254,250,,,4.08,,,,,,,,,,0.012
SEED_API023,Fluconazole,,api,antifungal,azole,86386-73-4,3365,,,,oral;parenteral,Water-soluble azole,pubchem,seed-union,0.75,Unioned from bootstrap Python seed (not in Excel master).,1,,,,,,306.27,,,,,base,,,,,,,,17.0,9.0,10.0,,,,,,,9.0,,0.5,,220,,,2.0,,,,,,,,,,5.0
SEED_API024,Ciprofloxacin,CIP,api,antibiotic,fluoroquinolone,85721-33-1,2764,,,,oral;parenteral;ocular;pulmonary,Zwitterionic antibiotic,pubchem,seed-union,0.72,Unioned from bootstrap Python seed (not in Excel master).,4,,,,,,331.34,,,,,amphoteric,,,,,,,,18.5,11.0,10.0,,,,,,,9.5,,0.28,,240,,,6.1,,,,,,,,,,0.03
SEED_API031,Lidocaine,,api,local anesthetic,amide,137-58-6,3676,,,,topical;parenteral,Weak base local anesthetic,pubchem,seed-union,0.78,Unioned from bootstrap Python seed (not in Excel master).,1,,,,,,234.34,,,,,base,,,,,,,,17.0,6.0,5.0,,,,,,,8.0,,2.44,,230,,,8.0,,,,,,,,,,4.1
SEED_API032,Insulin (placeholder),insulin,api,biologic,peptide payload,,,,,,parenteral;pulmonary,PLACEHOLDER payload; conformational/aggregation liabilities; verify all data,estimated,seed-union,0.3,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,5808,,,,,amphoteric,,,,,,,,18.0,20.0,14.0,,,,,,,12.0,,,,,,,,,,,,,,,,,
SEED_SUR017,Brij 93,polyoxyethylene (2) oleyl ether,nonionic_surfactant,brij,,9004-98-2,,,,,oral;topical;parenteral;pulmonary,Low-HLB unsaturated vesicle former,hpe,seed-union,0.7,Unioned from bootstrap Python seed (not in Excel master).,,,,,4.9,,357.0,,,,,,,,,,,,,,,,,,,0,,0.46,,,,,360,,1,,,,,,18,1,,1,,
SEED_SUR026,Soluplus,PVCL-PVA-PEG graft copolymer,nonionic_surfactant,polymeric solubilizer,,402932-23-4,,,,,oral;topical;parenteral;pulmonary,Amphiphilic graft copolymer for ASD/micelles,hpe,seed-union,0.62,Unioned from bootstrap Python seed (not in Excel master).,,,,,14.0,,118000.0,,,,,,,,,,,,,,,,,,,0,,3.0,,,,,90000,,0,,,,,,0,0,,,,
SEED_STE005,Stigmasterol,,sterol,phytosterol,,83-48-7,5280794,,,,oral;topical,Phytosterol,pubchem,seed-union,0.63,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,412.69,,,,,,,,,,,,,,,,,,,0,,0.4,,,,170,410,,,,,,,,,,,1,,
SEED_BIL007,Sodium ursodeoxycholate,SUDC,bile_salt,bile salt,,,,,,,oral,UDCA salt; milder,pubchem,seed-union,0.66,Unioned from bootstrap Python seed (not in Excel master).,,5.0,,,18.0,,414.55,,,,,,,,,,1,,,,,,,,1,-1,,0.9,,,,,352.3675,,0,,,,,,0,,,,,
SEED_FA006,Linoleic acid,C18:2,liquid_lipid,fatty acid,,60-33-3,5280450,,,,oral;parenteral;topical;pulmonary,Polyunsaturated liquid FA,hpe,seed-union,0.78,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,280.45,,,,,,,,,,,,,16.5,6.5,2.8,,,,0,,,,,,-5,320,,,,,,,,18,2,,,,
SEED_SL007,Beeswax,cera alba,solid_lipid,wax,,8012-89-3,,,,,oral;parenteral;topical;pulmonary,Natural wax; variable composition,hpe,seed-union,0.6,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,677.0,,,,,,,,,,,,,16.5,6.0,3.5,,,,0,,,,,,64,744.7,,,,,,,,26,0,,,,
SEED_SL008,Carnauba wax,,solid_lipid,wax,,8015-86-9,,,,,oral;parenteral;topical;pulmonary,High-melting natural wax,hpe,seed-union,0.6,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,700.0,,,,,,,,,,,,,16.5,6.0,3.5,,,,0,,,,,,83,770.0000000000001,,,,,,,,28,0,,,,
SEED_OIL006,Squalene,,liquid_lipid,oil,,111-02-4,638072,,,,oral;topical;parenteral,Adjuvant/emulsion oil (MF59-like),supplier,seed-union,0.7,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,410.72,,,,,,,,,,,,,16.0,2.0,1.0,0.86,,,0,,,,,,,520,,,,,,,,,,,,,
SEED_OIL007,Squalane,,liquid_lipid,oil,,111-01-3,12626,,,,oral;topical;parenteral,Saturated stable emulsion oil,supplier,seed-union,0.7,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,422.81,,,,,,,,,,,,,15.9,1.5,0.5,0.81,,,0,,,,,,,530,,,,,,,,,,,,,
SEED_SOL016,n-Hexane,,solvent,solvent,,110-54-3,8058,,,,process,Nonpolar; class 2,ich_q3c,seed-union,0.75,Unioned from bootstrap Python seed (not in Excel master).,,,,,,2,86.18,2.9,,,,,,,69,,,,,14.9,0.0,0.0,0.655,,,,,,,,,,131.57251908396947,,,,,0.1,,,,,,,0.0,
SEED_SOL017,n-Heptane,,solvent,solvent,,142-82-5,8900,,,,process,Nonpolar; class 3,ich_q3c,seed-union,0.75,Unioned from bootstrap Python seed (not in Excel master).,,,,,,3,100.2,50,,,,,,,98,,,,,15.3,0.0,0.0,0.684,,,,,,,,,,146.49122807017542,,,,,0.1,,,,,,,0.0,
SEED_SOL018,Toluene,,solvent,solvent,,108-88-3,1140,,,,process,Aromatic; class 2,ich_q3c,seed-union,0.75,Unioned from bootstrap Python seed (not in Excel master).,,,,,,2,92.14,8.9,,,,,,,111,,,,,18.0,2.0,1.4,0.867,,,,,,,,,,106.27450980392157,,,,,2.4,,,,,,,0.0,
SEED_SOL019,Tetrahydrofuran,THF,solvent,solvent,,109-99-9,8028,,,,process,Peroxide-forming; class 2,ich_q3c,seed-union,0.75,Unioned from bootstrap Python seed (not in Excel master).,,,,,,2,72.11,7.2,,,,,,,66,,,,,16.8,8.0,5.7,0.889,,,,,,,,,,81.11361079865017,,,,,4.0,,,,,,,1.0,
SEED_SOL020,Triacetin,glyceryl triacetate,solvent,solvent,,102-76-1,5541,,,,process,Plasticizer/oil-like cosolvent,ich_q3c,seed-union,0.68,Unioned from bootstrap Python seed (not in Excel master).,,,,,,none,218.2,,,,,,,,259,,,,,16.5,9.1,4.5,1.156,,,,,,,,,,188.75432525951558,,,,,4.5,,,,,,,0.06,
SEED_CAR004,Lactose monohydrate,,carrier,disaccharide,,64044-51-5,,,,,pulmonary;oral,Standard DPI carrier,hpe,seed-union,0.82,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,360.31,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,
SEED_CAR014,Pullulan,,carrier,polysaccharide,,9057-02-7,,,,,pulmonary;oral,Film/matrix former; glass former,hpe,seed-union,0.62,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,
SEED_POL010,Chitosan (low MW),,polymer,polysaccharide (cationic),,9012-76-4,,,,,parenteral;oral;topical,Mucoadhesive cationic polymer; pKa ~6.5,supplier,seed-union,0.7,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,,,,150,,base,,50000,,1,1,,,17.0,8.0,7.0,,,,1,,,,,,,,,,6.5,,,,,,,,,,
SEED_POL012,Polyethylenimine (branched),PEI 25k,polymer,cationic polymer,,9002-98-6,,,,,parenteral;oral;topical,Strong condenser; cytotoxic (proton sponge),supplier,seed-union,0.62,Unioned from bootstrap Python seed (not in Excel master).,,,,,,,,,,,,,,25000,,1,1,,,17.0,8.0,7.0,,,,1,,,,,,,,,,,,,,,,,0.5,,,
API_CHEMBL_METHOTREXATE,Methotrexate,MTX;Amethopterin,api,anticancer,antimetabolite (antifolate),,,,FBOZXECLQNJBKD-ZDUSSCGKSA-N,,parenteral;oral,,S017_CHEMBL,curated,0.8,High-PSA polar antifolate; poor passive permeability. ChEMBL v34 calculated constants. Formula C20H22N8O5; ChEMBL CHEMBL34259.,,,10,5,,,454.45,,210.54,,,acid,3,,,,,,,,,,,,,,,,,,0.27,,,,,4.7,,,,9,,,,,,
API_CHEMBL_GEMCITABINE,Gemcitabine,dFdC;LY-188011,api,anticancer,nucleoside analog,,,,SDUQYLNIPVEERB-QPPQHZFASA-N,,parenteral,,S017_CHEMBL,curated,0.8,Hydrophilic nucleoside; short plasma half-life. ChEMBL v34 calculated constants. Formula C9H11F2N3O4; ChEMBL CHEMBL888.,,,7,3,,,263.2,,110.6,,,base,1,,,,,,,,,,,,,,,,,,-1.29,,,,,3.6,,,,2,,,,,,
API_CHEMBL_TAMOXIFEN,Tamoxifen,ICI-47699,api,anticancer,selective estrogen receptor modulator,,,,NKANXQFJJICGDU-QPLCGJKRSA-N,,oral,,S017_CHEMBL,curated,0.8,Very lipophilic (logP 6); classic lipid-carrier candidate. ChEMBL v34 calculated constants. Formula C26H29NO; ChEMBL CHEMBL83.,,,2,0,,,371.52,,12.47,,,base,3,,,,,,,,,,,,,,,,,,6.0,,,,,8.85,,,,8,,,,,,
API_CHEMBL_IMATINIB,Imatinib,STI-571;Gleevec,api,anticancer,tyrosine kinase inhibitor,,,,KTUFNOKKBVMGRW-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,Weakly basic TKI. ChEMBL v34 calculated constants. Formula C29H31N7O; ChEMBL CHEMBL941.,,,7,2,,,493.62,,86.28,,,base,4,,,,,,,,,,,,,,,,,,4.59,,,,,7.8,,,,7,,,,,,
API_CHEMBL_AZITHROMYCIN,Azithromycin,Zithromax;CP-62993,api,antibiotic,macrolide,,,,MQTOSJVFKKJCRP-BICOPXKESA-N,,oral;parenteral;pulmonary,,S017_CHEMBL,curated,0.8,Large macrolide; 2 Ro5 violations. ChEMBL v34 calculated constants. Formula C38H72N2O12; ChEMBL CHEMBL529.,,,14,5,,,749.0,,180.08,,,base,0,,,,,,,,,,,,,,,,,,1.9,,,,,8.7,,,,7,,,,,,
API_CHEMBL_EFAVIRENZ,Efavirenz,DMP-266;Sustiva,api,antiviral,NNRTI,,,,XPOQHMRABVBWPR-ZDUSSCGKSA-N,,oral,,S017_CHEMBL,curated,0.8,Poorly water-soluble NNRTI; BCS II. ChEMBL v34 calculated constants. Formula C14H9ClF3NO2; ChEMBL CHEMBL223228.,,,2,1,,,315.68,,38.33,,,acid,1,,,,,,,,,,,,,,,,,,4.07,,,,,10.2,,,,0,,,,,,
API_CHEMBL_KETOCONAZOLE,Ketoconazole,(2S4R)-ketoconazole,api,antifungal,imidazole azole,,,,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,,oral;topical,,S017_CHEMBL,curated,0.8,Lipophilic azole; 2D constants from ChEMBL levoketoconazole entry (identical for the racemate). Formula C26H28Cl2N4O4; ChEMBL CHEMBL295698.,,,7,0,,,531.44,,69.06,,,base,3,,,,,,,,,,,,,,,,,,4.21,,,,,6.5,,,,7,,,,,,
API_CHEMBL_CARBAMAZEPINE,Carbamazepine,Tegretol;G-32883,api,cns,anticonvulsant (tricyclic),,,,FFGPTBGBLSHEPO-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,BCS II anticonvulsant; polymorphic. ChEMBL v34 calculated constants. Formula C15H12N2O; ChEMBL CHEMBL108.,,,1,1,,,236.27,,46.33,,,neutral,2,,,,,,,,,,,,,,,,,,3.39,,,,,,,,,0,,,,,,
API_CHEMBL_METFORMIN,Metformin,LA-6023,api,antidiabetic,biguanide,,,,XZWYZXLIPXDOLR-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,Very hydrophilic biguanide (logP -1); high aqueous solubility. ChEMBL v34 calculated constants. Formula C4H11N5; ChEMBL CHEMBL1431.,,,2,4,,,129.17,,88.99,,,base,0,,,,,,,,,,,,,,,,,,-1.03,,,,,11.5,,,,0,,,,,,
API_CHEMBL_FLUOROURACIL,Fluorouracil,5-fluorouracil;5-FU,api,anticancer,antimetabolite (pyrimidine),,,,GHASVSINZRGABV-UHFFFAOYSA-N,,parenteral;topical,,S017_CHEMBL,curated,0.8,Hydrophilic antimetabolite. ChEMBL v34 calculated constants. Formula C4H3FN2O2; ChEMBL CHEMBL185.,,,2,2,,,130.08,,65.72,,,acid,1,,,,,,,,,,,,,,,,,,-0.8,,,,,8.0,,,,0,,,,,,
API_CHEMBL_CYTARABINE,Cytarabine,Ara-C;Cytosar,api,anticancer,nucleoside analog,,,,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,,parenteral,,S017_CHEMBL,curated,0.8,Hydrophilic; marketed liposomal forms. ChEMBL v34 calculated constants. Formula C9H13N3O5; ChEMBL CHEMBL803.,,,8,4,,,243.22,,130.83,,,base,1,,,,,,,,,,,,,,,,,,-2.56,,,,,4.3,,,,2,,,,,,
API_CHEMBL_ETOPOSIDE,Etoposide,VP-16,api,anticancer,topoisomerase II inhibitor,,,,VJJPUSNTGOMMGY-MRVIYFEKSA-N,,oral;parenteral,,S017_CHEMBL,curated,0.8,Poorly soluble; 2 Ro5 violations. ChEMBL v34 calculated constants. Formula C29H32O13; ChEMBL CHEMBL44657.,,,13,3,,,588.56,,160.83,,,acid,2,,,,,,,,,,,,,,,,,,1.34,,,,,9.8,,,,5,,,,,,
API_CHEMBL_SORAFENIB,Sorafenib,BAY 43-9006,api,anticancer,multikinase inhibitor,,,,MLDQJTXFUGDVEO-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,Lipophilic BCS II kinase inhibitor. ChEMBL v34 calculated constants. Formula C21H16ClF3N4O3; ChEMBL CHEMBL1336.,,,4,3,,,464.83,,92.35,,,,3,,,,,,,,,,,,,,,,,,5.55,,,,,,,,,5,,,,,,
API_CHEMBL_ERLOTINIB,Erlotinib,OSI-774,api,anticancer,EGFR tyrosine kinase inhibitor,,,,AAKJLRGGTJKAMG-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,EGFR TKI. ChEMBL v34 calculated constants. Formula C22H23N3O4; ChEMBL CHEMBL553.,,,7,1,,,393.44,,74.73,,,base,3,,,,,,,,,,,,,,,,,,3.41,,,,,5.4,,,,10,,,,,,
API_CHEMBL_TEMOZOLOMIDE,Temozolomide,TMZ,api,anticancer,alkylating (imidazotetrazine),,,,BPEGJWRSRHCHSN-UHFFFAOYSA-N,,oral;parenteral,,S017_CHEMBL,curated,0.8,Hydrophilic CNS alkylator. ChEMBL v34 calculated constants. Formula C6H6N6O2; ChEMBL CHEMBL810.,,,7,1,,,194.15,,108.17,,,neutral,2,,,,,,,,,,,,,,,,,,-2.08,,,,,,,,,1,,,,,,
API_CHEMBL_MICONAZOLE,Miconazole,,api,antifungal,imidazole azole,,,,BYBLEWFAAKGYCD-UHFFFAOYSA-N,,topical;parenteral,,S017_CHEMBL,curated,0.8,Very lipophilic azole. ChEMBL v34 calculated constants. Formula C18H14Cl4N2O; ChEMBL CHEMBL91.,,,3,0,,,416.13,,27.05,,,base,3,,,,,,,,,,,,,,,,,,6.45,,,,,6.65,,,,6,,,,,,
API_CHEMBL_TERBINAFINE,Terbinafine,Lamisil,api,antifungal,allylamine,,,,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,,oral;topical,,S017_CHEMBL,curated,0.8,Very lipophilic; very low PSA. ChEMBL v34 calculated constants. Formula C21H25N; ChEMBL CHEMBL822.,,,1,0,,,291.44,,3.24,,,base,2,,,,,,,,,,,,,,,,,,4.88,,,,,7.1,,,,4,,,,,,
API_CHEMBL_GRISEOFULVIN,Griseofulvin,,api,antifungal,griseofulvin,,,,DDUHZTYCFQRHIY-RBHXEPJQSA-N,,oral,,S017_CHEMBL,curated,0.8,BCS II; nanocrystal candidate. ChEMBL v34 calculated constants. Formula C17H17ClO6; ChEMBL CHEMBL562.,,,6,0,,,352.77,,71.06,,,neutral,1,,,,,,,,,,,,,,,,,,2.81,,,,,,,,,3,,,,,,
API_CHEMBL_LEVOFLOXACIN,Levofloxacin,,api,antibiotic,fluoroquinolone,,,,GSDSWSVVBLHKDQ-JTQLQIEISA-N,,oral;parenteral;pulmonary,,S017_CHEMBL,curated,0.8,Zwitterionic quinolone (anhydrous). ChEMBL v34 calculated constants. Formula C18H20FN3O4; ChEMBL CHEMBL33.,,,6,1,,,361.37,,75.01,,,amphoteric,2,,,,,,,,,,,,,,,,,,1.54,,,,,6.0,,,,2,,,,,,
API_CHEMBL_LINEZOLID,Linezolid,Zyvox,api,antibiotic,oxazolidinone,,,,TYZROVQLWOKYKF-ZDUSSCGKSA-N,,oral;parenteral,,S017_CHEMBL,curated,0.8,ChEMBL v34 calculated constants. Formula C16H20FN3O4; ChEMBL CHEMBL126.,,,5,1,,,337.35,,71.11,,,neutral,1,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,4,,,,,,
API_CHEMBL_CLARITHROMYCIN,Clarithromycin,,api,antibiotic,macrolide,,,,AGOYDEPGAOXOCK-KCBOHYOISA-N,,oral,,S017_CHEMBL,curated,0.8,Large macrolide; 2 Ro5 violations. ChEMBL v34 calculated constants. Formula C38H69NO13; ChEMBL CHEMBL1741.,,,14,4,,,747.96,,182.91,,,base,0,,,,,,,,,,,,,,,,,,2.44,,,,,8.99,,,,8,,,,,,
API_CHEMBL_RISPERIDONE,Risperidone,,api,cns,atypical antipsychotic,,,,RAPZEAPATHNIPO-UHFFFAOYSA-N,,oral;parenteral,,S017_CHEMBL,curated,0.8,Long-acting-injectable candidate. ChEMBL v34 calculated constants. Formula C23H27FN4O2; ChEMBL CHEMBL85.,,,6,0,,,410.49,,64.16,,,base,3,,,,,,,,,,,,,,,,,,3.59,,,,,8.2,,,,4,,,,,,
API_CHEMBL_OLANZAPINE,Olanzapine,Zyprexa,api,cns,atypical antipsychotic,,,,KVWDHTXUZHCGIO-UHFFFAOYSA-N,,oral;parenteral,,S017_CHEMBL,curated,0.8,ChEMBL v34 calculated constants. Formula C17H20N4S; ChEMBL CHEMBL715.,,,5,1,,,312.44,,30.87,,,base,2,,,,,,,,,,,,,,,,,,3.44,,,,,7.4,,,,0,,,,,,
API_CHEMBL_DONEPEZIL,Donepezil,,api,cns,acetylcholinesterase inhibitor,,,,ADEBPBSSDYVVLD-UHFFFAOYSA-N,,oral;topical,,S017_CHEMBL,curated,0.8,Alzheimer therapy; brain-targeting research. ChEMBL v34 calculated constants. Formula C24H29NO3; ChEMBL CHEMBL502.,,,4,0,,,379.5,,38.77,,,base,2,,,,,,,,,,,,,,,,,,4.36,,,,,8.9,,,,6,,,,,,
API_CHEMBL_AMLODIPINE,Amlodipine,,api,cardiovascular,calcium channel blocker (dihydropyridine),,,,HTIQEAQVCYTUBX-UHFFFAOYSA-N,,oral,,S017_CHEMBL,curated,0.8,ChEMBL v34 calculated constants. Formula C20H25ClN2O5; ChEMBL CHEMBL1491.,,,7,2,,,408.88,,99.88,,,base,1,,,,,,,,,,,,,,,,,,2.27,,,,,8.6,,,,8,,,,,,
API_CHEMBL_ROSUVASTATIN,Rosuvastatin,,api,cardiovascular,statin (HMG-CoA reductase inhibitor),,,,BPRHUIZQVSMCRT-VEUZHWNKSA-N,,oral,,S017_CHEMBL,curated,0.8,Hydrophilic statin. ChEMBL v34 calculated constants. Formula C22H28FN3O6S; ChEMBL CHEMBL1496.,,,7,3,,,481.55,,140.92,,,acid,2,,,,,,,,,,,,,,,,,,2.4,,,,,4.5,,,,10,,,,,,
